Datetime,Content,Username,DisplayName,Location,Lang,Content_en,Polarity,subjectivity
2023-05-26 23:30:29+00:00,"jesusrcuevas lopezobrador primero es la salud

pero no hay quimios ni medicina en el imss pero tienen subejercicio y los que la llevan son los trabajadores que tienen que atender las justas quejas acerca de la atencion misma que esta rebasada por el deficit de personal httpstcobuoq1x3esr",pepeildefonso,jose  ruiz esparza,guadalajara,es,JESUSRCUEVAS LOPEZOBRADOR first is health but there is no chemo or medicine in the IMSS but they have a sub -exercise and those who carry it are the workers who have to address the fair complaints about the care itself that is sliced ​​by the personal deficit,0.31666666666666665,0.5111111111111112
2023-04-28 14:55:38+00:00,feralejo29 lumendoz lopezobrador zoerobledo tuimss alfonsodurazo este rata inmundo fue el de los grandes negocios durante la pandemia junto con su hermano  abriendo  empresas fantasmas  no tiemble ni tantita ma,ursuprats1,sekhmet,unknown,es,LUMENDOZ LOPEZOBRADOR ZOEROBLED,0.0,0.0
2023-06-15 21:46:04+00:00,"tuimss imssbienestar gobcdmx zoerobledo en las mismas clinicas en los mismos hospitales no hay infraestructura nueva
si ya obtener una consulta con especialista tardan hasta 5 o 6 meses ahora sera un ano o mas
farsantes",josarma10289830,jose armando hernandez aguilar,unknown,es,IMSSSBienestar Gobcdmx Zoerobledo in the same clinics in the same hospitals there is no new infrastructure if obtaining a consultation with a specialist takes up to or months now it will now be a year or more fakers,0.10795454545454546,0.30113636363636365
2023-05-18 15:28:11+00:00,ahora en vivo por vencedores y vencidos julieta zanardi de la secretaria de salud en la pagina web esta muy claro donde pueden ir a hacer sus chequeos o guardias,vencedoresweb,vencedoresyvencidos,"mar del plata, argentina",es,Now live and defeated Julieta Zanardi of the Secretary of Health on the website is very clear where they can go to make their checks or guards,0.13318181818181818,0.49916666666666665
2023-03-15 01:03:11+00:00,esta en la alcaldia secretaria de salud ricaurte  cundinamarca el lunes 27 de febrero me presento en sus oficinas de la calle 100 para que me indiquen la direccion exacta de donde esta el documento para ir a retirarlo la  respuesta que obtengo de parte de la persona de,mgabi1988,gaby,"bogota, d.c., colombia",es,It is in the Mayor's Secretary of Health Picarte Cundinamarca on Monday of February I present to their offices on the street to indicate the exact address where the document is to go to withdraw the answer I get from the person of the person of,0.125,0.125
2023-06-14 04:25:43+00:00,rosaicela gobiernomx issstemx lopezobrador drpedrozenteno arturomedinap trabajando para mejorar las condiciones del issstemx,richard97223612,richard4,unknown,es,ROSAICEL ISSSTEMX GOVERN,0.0,0.0
2023-05-19 20:28:22+00:00,hoy me toco ir al imss y pues nunca falta la burocracia y mil horas en espera mientras te sientes mal recorde ese dia en merida cuando sentia que me moria y pues wow no me creo que ya pasaron 3 anos y mil cosas ,feer_feshh,shiquashikhepo  ,hogwarts,es,Today I have to go to the IMSS and because the bureaucracy is never missing and a thousand hours waiting while you feel badly remember that day in wound when I felt that I was dying and well I do not believe that years and a thousand things have happened,-0.29999999999999993,0.35833333333333334
2023-05-19 14:12:04+00:00,no hay camas ni ambulancia y hoy a mi familia nos toco accionar pesima la situacion de tuimss gracias a quienes nos respaldaron  httpstco1kli7jhczm,mirna_jlo,mirna lopez,"sonora, mexico",es,There are no beds or ambulance and today my family touched the situation of tuness thanks to those who supported us,0.2,0.2
2023-03-05 08:54:31+00:00,coronavirus comunicado de prensa secretaria de salud  gobierno del estado de morelos covid19 httpstcohjytf0soig,coronaviruscd19,coronavirus - covid-19,worldwide,es,Coronavirus Press Commission Secretary of Health Government of the State of Models,0.0,0.0
2023-06-12 07:10:10+00:00,zoerobledo tuimss ud tiene la oportunidad de ser muy util en esta petici0n mucha gente quiere d0nar per0 la inf0rmaci0n esta dist0rsi0nada ud tiene el poder y los medios para hacer una gran campana a nivel mundial es s0lamente que ud empiece h0y a preg0nar t0d0s l0s benefici0s claudiashein,juan_fd0,juan reyero hernandez,unknown,es,Zoerobledo Timss UD has the opportunity to be very useful in this many people want this you have the power and means to make a great bell worldwide is that you start Claudiashein,0.5633333333333334,0.4166666666666667
2023-05-06 18:05:40+00:00,"antonioattolini el bailarin de campanas aviador del imss ahora de chafirete del bienestar
pinche payaso de shit",el_romy,r0m@nian,unknown,es,Antonioattolini the IMSS bell dancer of the IMSS now of the well -being shin shit clown,-0.2,0.8
2023-06-15 22:06:44+00:00,cdmx se adhiere a imss bienestar que servicios gratuitos ofrece  unotv httpstcoz0zqsgngbx,caros51pz,oscar pz gz,unknown,es,As adheres to IMSS well -being that free services offers one,0.25,0.4
2023-06-26 21:30:51+00:00,mntv la secretaria de salud emite comunicado referente a informacion no oficial sobre covid19 senala que es el ente rector y unico autorizado para brindar datos  httpstcomfjsgqf81u,mntvhn,mas noticias television,honduras,es,mind the Secretary of Health issues a statement regarding unofficial information about points out that it is the governing and unique entity authorized to provide data,0.375,1.0
2023-05-01 06:43:27+00:00,en la clinica 32 solo hay un pediatra llevamos 4 horas en espera a pesar de que la nina viene con vomito y vengo desde la clinica familiar en donde ya fue valorada y enviada a urgencias por su cuadro y ni asi la atienden zoerobledo tuimss,lopherana,ana lopher,unknown,es,In the clinic there is only one pediatrician we have been waiting for hours despite the fact that the Nina comes with vomit,0.0,1.0
2023-05-23 13:15:03+00:00,"23 de mayo de 1946 
el  presidente de la nacion general juan d peron crea por decreto n 14807 la secretaria de salud de la nacion seis dias despues nombrara a su primer responsable el doctor ramon carrillo  httpstcogu2tgg72zm",rickycuellar89,ricky cuellar,unknown,es,May of the President of the General Nation Juan D but creates by Decree N the Secretary of Health of the Nation six days later he appointed his first responsible Dr. Ramon Carrillos,0.125,0.3458333333333333
2023-06-15 12:24:49+00:00,buhoinquisidor susyburguete gustavo15067112 rocha4t tuimss deja los cascarones lo que le robaron al imss de aportaciones con sus pagadoras desde zedillo yo he hecho ese ejercicio con mis alumnos para que vean que realmente el imss ha hecho magia con lo que tiene y ahora se empieza a ver una mejoria en quintana roo va bien,cpbeatrizrocha,beatriz,unknown,es,Buhoinquisitor Susyburguete Timsss leaves the shells that stole the IMSS of contributions with their payers since I have done that exercise with my students so that they see that the IMSS has really made magic with what it has and now you begin to see a memory in fifth gold is fine,0.37222222222222223,0.5666666666666667
2023-05-05 13:46:30+00:00,karlackd85 josemariomx congresoedoslp tuimss toda la gente es alergica a las balas que no se les olvide nunca,leobolgl,leonardo,"michoacan de ocampo, mexico",es,Josemariomx Congressedoslp Timsss All people are allergic to bullets that never forget,0.0,0.0
2023-06-03 04:59:39+00:00,le gane un amparo al issste,giuri_sa,pepe,"tampico, tamaulipas",es,Amparo to the ISSSTE won,0.0,0.0
2023-02-03 10:58:55+00:00,gugalusto qtl otra media que se dio tantas vueltasque ni sabe lo que dice su gobierno serri la secretaria de salud que mierda ni tes memoria sorete de lnm,carmelovillagra,siempre ladrando pero jamas mordiendo les a nadie,unknown,es,Gugalusto tl another average that took so many turns that or knows what his government Ferri says the Secretary of Health that shit or tes sorete memory of ln,0.04999999999999999,0.5666666666666667
2023-06-02 03:41:12+00:00,"elenagarzam partidomorenamx estado de bienestar 
pregunten a pacientes d issste o imss sin medicamentos o esperas obligadas para atencion n 2y 3er nivel  hospitalizados graves q amenazan  para darse d alta pese a su condicion
a familiares d desaparecidos
 d 51 en informalidad
a victimas d crimen etc",rkastrejon,rick kas,mex,es,ElenaGarzam Partidomorenamx Welfare state ask patients D ISSSTE O,0.0,0.0
2023-01-30 14:38:31+00:00," el municipio de moreno a traves de la secretaria de salud y ambiente desarrolla politicas integrales para cuidar el ambiente los puntos verdes estan distribuidos en todo el distrito y funcionan en articulacion con la comunidad

 la nota en httpstcobtjmn7mh7r httpstcoyx92lqvk9u",morenoprimero_,moreno primero,unknown,es,The Municipality of Moreno through the Secretary of Health and Environment develops comprehensive politicians to take care of the environment The green points are distributed throughout the district and operate in articulation with the community the note in,-0.2,0.3
2023-06-18 22:09:30+00:00,la secretaria de salud del estado de sonora revelo que durante la ultima semana dos personas murieron a consecuencia de las altas temperaturas e invito a la ciudadania a seguir las indicaciones ante las altas temperaturas que se registran en todo el territorio httpstcosmujneoovj,revistavalores,revista valores,ciudad de mexico,es,The Secretary of Health of the State of Sonora revealed that during the last week two people died as a result of the high temperatures and invited the citizenship to follow the indications in the face of high temperatures that are recorded throughout the territory httpstcosmujneoovj,0.10666666666666667,0.3822222222222222
2023-05-05 21:08:44+00:00,hernangomezb issstemx si sabes el peregrinar de los enfermos para lograr accesar a ellos mi esposa tenia dolores en la espalda le dieron calmantes y la mandaron a casa tuvimos que acudir a un privado que le diagnostico hernia discal de ahi para que la operaran en el imss nos llevo mas del ano,gabrielcald_24,josega,zempoala,es,Hernangomezb Issstemx If you know the pilgrimage of the sick to get to access my wife my wife had pain in the back and sent her home we had to go to a private one who diagnoses her hernia disco from there to operate her in the IMSS I carry more than the anus,-0.053571428571428575,0.4330357142857143
2023-04-27 19:54:22+00:00,ferzogomez abrahamendieta ademas anlo trae aviones llenos de venezolanos al aifa y quiere imponer un comunismo y regala dinero a los pobres para que boten por el y tambien le quito las medicinas a la gente pobre del imss y es malo ,vicrg5,dr. cadillac,unknown,es,Ferzogomez Abrahamendieta also Ando brings airplanes full of Venezuelans to the alpha and wants to impose communism and give money to the poor so that they are bound for him and also take away the medicines to the poor people of the IMSS and it is bad,-0.18999999999999997,0.5033333333333333
2023-06-06 22:48:27+00:00,tuimss 10 dias estuvo mi familiar en el hospital y jamas vi alguna intencion de arreglar el problema,begoaguilareal,bego71,unknown,es,Tuimss Dias was my relative in the hospital and never saw some intention to fix the problem,0.0,0.0
2023-05-03 01:13:45+00:00,wigthe tuimss conozco esas camas son del angeles,sibarita_1961,hiram garcia,unknown,es,with tuness I know those beds are from angels,0.0,0.0
2023-06-02 00:08:11+00:00,diplomado nomina imss lft y diplomado calculo de impuestos personas fisicas y personas morales inician sabado 24 de junio informes watsapp 6623000790 inversion 2950  iva cada uno expositor cp juan jose reyes httpstcool5h1bkmop,juanjosereyes,juan jose reyes,"hermosillo, sonora",es,Diploma Nomina IMSS LET and Diploma Tax Calculation Physical people and moral people start Saturday Watsapp Investment Investment Each Exhibitor CP Juan Jose Reyes,0.0,0.19642857142857142
2023-05-05 20:05:05+00:00,danielpuentes27 ufff y el de la secretaria de salud me queria quedar ahi,limonnysall,miss lonely,unknown,es,Ufff and the Secretary of Health wanted to stay there,0.0,0.0
2023-06-06 04:49:50+00:00,"opera con normalidad hospital imssbienestar de tzompantepec
httpstcoi0mtr6e1na",arturo_caporal,4to. poder tlaxcala noticias.,"chiautempan, tlaxcala.",es,Normality operates IMSSBienestar Hospital of Tzompantepec,0.0,0.0
2023-05-10 06:19:54+00:00,jovenesntss el cct se defiendeel rjp es una conquista colectivala opcion para recuperarlo es via ponencia en congreso con la derogacion del convenio con el que fue secuestrado siguenos el viernes en la comision de salud del senado trabajadoresporlasalud tuimss zoerobledo httpstco3ahijfdnaf,albertomena,alberto mena,somewhere in la baja,es,Jovenesnts The CC defends rap is a collective conquest option to recover it is a Via Via in Congress with the repeal of the agreement with which it was kidnapped follow us on Friday at the Senate Health Commission of Senate Workers by the Safe Tuimss Zoerobledo,0.5,0.5
