date,drug1,drug2,drug3,drug4,drug5,drug6,drug7,drug8,drug1_sales,drug2_sales,drug3_sales,drug4_sales,drug5_sales,drug6_sales,drug7_sales,drug8_sales
6/22/2014,4.0,1.02,4.0,18.0,8.0,0.0,2.0,3.0,4000.0,815.9999999999999,6000.0,10800.0,4400.0,0.0,900.0,2700.0
6/23/2014,2.34,7.68,3.0,25.2,12.0,0.0,2.0,3.0,2340.0,6143.999999999999,4500.0,15120.0,6600.0,0.0,900.0,2700.0
6/24/2014,3.0,5.14,4.0,16.2,23.0,0.0,2.0,4.0,3000.0,4111.999999999999,6000.0,9720.0,12650.0,0.0,900.0,3600.0
6/25/2014,8.0,5.34,7.0,33.8,19.0,0.0,0.0,1.0,8000.0,4271.999999999999,10500.0,20280.0,10450.0,0.0,0.0,900.0
6/26/2014,3.0,2.0,11.3,19.3,14.0,0.0,0.0,1.0,3000.0,1599.9999999999998,16950.0,11580.0,7700.0,0.0,0.0,900.0
6/27/2014,4.34,1.0,6.0,32.3,13.0,0.0,1.0,3.0,4340.0,799.9999999999999,9000.0,19380.0,7150.0,0.0,450.0,2700.0
6/28/2014,0.34,5.34,5.0,20.0,14.0,1.0,1.0,5.0,340.0,4271.999999999999,7500.0,12000.0,7700.0,10000.0,450.0,4500.0
6/29/2014,0.0,1.0,1.0,10.0,1.0,0.0,0.0,1.0,0.0,799.9999999999999,1500.0,6000.0,550.0,0.0,0.0,900.0
6/30/2014,6.0,5.34,1.0,25.0,6.0,0.0,0.0,0.0,6000.0,4271.999999999999,1500.0,15000.0,3300.0,0.0,0.0,0.0
7/1/2014,4.34,2.34,2.0,19.0,10.0,0.0,0.0,2.0,4340.0,1871.9999999999995,3000.0,11400.0,5500.0,0.0,0.0,1800.0
7/2/2014,3.0,0.34,4.0,21.6,7.0,0.0,6.0,3.0,3000.0,272.0,6000.0,12960.0,3850.0,0.0,2700.0,2700.0
7/3/2014,2.33,5.68,7.0,12.5,7.0,2.0,0.0,2.0,2330.0,4543.999999999999,10500.0,7500.0,3850.0,20000.0,0.0,1800.0
7/4/2014,4.34,4.7,7.0,10.5,14.0,0.0,2.0,3.0,4340.0,3759.9999999999995,10500.0,6300.0,7700.0,0.0,900.0,2700.0
7/5/2014,3.34,4.34,6.0,37.0,11.0,1.0,0.0,0.0,3340.0,3471.9999999999995,9000.0,22200.0,6050.0,10000.0,0.0,0.0
7/6/2014,4.0,2.0,3.0,10.2,9.0,0.0,0.0,0.0,4000.0,1599.9999999999998,4500.0,6120.0,4950.0,0.0,0.0,0.0
7/7/2014,2.0,3.34,4.0,13.0,11.0,0.0,0.0,4.0,2000.0,2671.9999999999995,6000.0,7800.0,6050.0,0.0,0.0,3600.0
7/8/2014,6.34,2.34,3.0,14.0,3.0,0.0,5.0,1.0,6340.0,1871.9999999999995,4500.0,8400.0,1650.0,0.0,2250.0,900.0
7/9/2014,3.0,6.34,5.0,13.0,6.0,4.0,0.0,2.2,3000.0,5071.999999999999,7500.0,7800.0,3300.0,40000.0,0.0,1980.0000000000002
7/10/2014,2.33,4.66,8.0,21.2,32.0,0.0,5.0,4.0,2330.0,3727.9999999999995,12000.0,12720.0,17600.0,0.0,2250.0,3600.0
7/11/2014,2.0,1.68,3.2,16.5,17.0,0.0,5.0,1.0,2000.0,1343.9999999999998,4800.0,9900.0,9350.0,0.0,2250.0,900.0
7/12/2014,8.34,2.68,10.5,28.1,12.0,3.0,12.0,4.0,8340.0,2144.0,15750.0,16860.0,6600.0,30000.0,5400.0,3600.0
7/13/2014,2.0,1.34,1.0,17.0,2.0,0.0,0.0,0.0,2000.0,1072.0,1500.0,10200.0,1100.0,0.0,0.0,0.0
7/14/2014,5.0,3.04,3.0,11.8,19.0,1.0,2.0,2.0,5000.0,2431.9999999999995,4500.0,7080.0,10450.0,10000.0,900.0,1800.0
7/15/2014,3.34,1.68,1.0,15.6,18.0,0.0,0.0,1.3,3340.0,1343.9999999999998,1500.0,9360.0,9900.0,0.0,0.0,1170.0
7/16/2014,4.0,3.34,3.0,13.0,12.0,1.0,4.0,0.0,4000.0,2671.9999999999995,4500.0,7800.0,6600.0,10000.0,1800.0,0.0
7/17/2014,2.0,3.0,5.0,25.0,14.0,1.0,0.0,1.0,2000.0,2399.9999999999995,7500.0,15000.0,7700.0,10000.0,0.0,900.0
7/18/2014,9.0,2.34,1.5,14.2,6.0,3.0,0.0,4.0,9000.0,1871.9999999999995,2250.0,8520.0,3300.0,30000.0,0.0,3600.0
7/19/2014,7.33,7.02,6.0,8.4,10.0,0.0,6.0,6.0,7330.0,5615.999999999999,9000.0,5040.0,5500.0,0.0,2700.0,5400.0
7/20/2014,3.0,0.34,1.0,8.0,5.0,0.0,0.0,0.1,3000.0,272.0,1500.0,4800.0,2750.0,0.0,0.0,90.0
7/21/2014,3.0,4.68,8.0,20.0,13.0,1.0,0.0,2.0,3000.0,3743.999999999999,12000.0,12000.0,7150.0,10000.0,0.0,1800.0
7/22/2014,5.0,5.68,3.0,9.0,7.0,0.0,1.0,2.0,5000.0,4543.999999999999,4500.0,5400.0,3850.0,0.0,450.0,1800.0
7/23/2014,2.67,6.37,2.0,8.0,19.0,0.0,0.0,3.0,2670.0,5095.999999999999,3000.0,4800.0,10450.0,0.0,0.0,2700.0
7/24/2014,5.34,2.0,4.4,23.0,5.0,0.0,0.0,2.0,5340.0,1599.9999999999998,6600.000000000001,13800.0,2750.0,0.0,0.0,1800.0
7/25/2014,5.0,2.02,7.5,10.0,15.0,1.0,1.0,2.0,5000.0,1615.9999999999998,11250.0,6000.0,8250.0,10000.0,450.0,1800.0
7/26/2014,4.0,6.68,6.2,36.2,13.0,0.0,0.0,4.0,4000.0,5343.999999999999,9300.0,21720.0,7150.0,0.0,0.0,3600.0
7/27/2014,3.0,1.34,2.0,10.0,5.0,0.0,6.0,1.0,3000.0,1072.0,3000.0,6000.0,2750.0,0.0,2700.0,900.0
7/28/2014,2.0,1.34,2.0,9.1,9.0,0.0,0.0,2.0,2000.0,1072.0,3000.0,5460.0,4950.0,0.0,0.0,1800.0
7/29/2014,2.34,0.68,1.0,13.0,15.0,3.0,0.0,5.0,2340.0,544.0,1500.0,7800.0,8250.0,30000.0,0.0,4500.0
7/30/2014,0.68,1.34,5.0,13.5,14.0,0.0,6.0,4.5,680.0,1072.0,7500.0,8100.0,7700.0,0.0,2700.0,4050.0
7/31/2014,3.0,0.34,4.0,10.5,8.0,0.0,0.0,1.0,3000.0,272.0,6000.0,6300.0,4400.0,0.0,0.0,900.0
8/1/2014,2.0,1.0,2.2,14.0,17.0,1.0,0.0,1.0,2000.0,799.9999999999999,3300.0000000000005,8400.0,9350.0,10000.0,0.0,900.0
8/2/2014,5.0,2.01,6.0,29.0,12.0,0.0,5.0,3.0,5000.0,1607.9999999999995,9000.0,17400.0,6600.0,0.0,2250.0,2700.0
8/3/2014,5.0,1.0,3.0,6.0,5.0,5.0,0.0,0.0,5000.0,799.9999999999999,4500.0,3600.0,2750.0,50000.0,0.0,0.0
8/4/2014,4.0,5.02,6.0,21.5,14.0,0.0,0.0,4.0,4000.0,4015.999999999999,9000.0,12900.0,7700.0,0.0,0.0,3600.0
8/5/2014,2.0,1.34,3.0,17.1,9.0,0.0,0.0,0.0,2000.0,1072.0,4500.0,10260.0,4950.0,0.0,0.0,0.0
8/6/2014,6.0,5.0,1.4,17.0,7.0,1.0,1.0,1.0,6000.0,3999.9999999999995,2100.0,10200.0,3850.0,10000.0,450.0,900.0
8/7/2014,3.34,2.68,3.0,33.0,13.0,1.0,0.0,2.0,3340.0,2144.0,4500.0,19800.0,7150.0,10000.0,0.0,1800.0
8/8/2014,5.02,4.02,5.0,13.0,12.0,3.0,2.0,2.0,5020.0,3215.999999999999,7500.0,7800.0,6600.0,30000.0,900.0,1800.0
8/9/2014,4.0,1.34,6.0,19.0,24.0,3.0,0.0,5.9,4000.0,1072.0,9000.0,11400.0,13200.0,30000.0,0.0,5310.0
8/10/2014,4.0,0.34,4.0,3.0,4.0,0.0,0.0,2.0,4000.0,272.0,6000.0,1800.0,2200.0,0.0,0.0,1800.0
8/11/2014,8.0,5.36,9.2,20.0,18.0,0.0,0.0,2.0,8000.0,4288.0,13799.999999999998,12000.0,9900.0,0.0,0.0,1800.0
8/12/2014,0.0,1.36,4.5,10.0,8.0,1.0,0.0,4.6,0.0,1088.0,6750.0,6000.0,4400.0,10000.0,0.0,4140.0
8/13/2014,1.34,3.34,1.0,20.3,11.0,0.0,0.0,7.0,1340.0,2671.9999999999995,1500.0,12180.0,6050.0,0.0,0.0,6300.0
8/14/2014,4.0,2.34,6.0,14.4,13.0,0.0,0.0,6.0,4000.0,1871.9999999999995,9000.0,8640.0,7150.0,0.0,0.0,5400.0
8/15/2014,4.34,4.02,7.0,13.2,15.0,2.0,3.0,2.0,4340.0,3215.999999999999,10500.0,7920.0,8250.0,20000.0,1350.0,1800.0
8/16/2014,8.0,2.43,5.0,19.0,27.0,2.0,0.0,1.0,8000.0,1943.9999999999998,7500.0,11400.0,14850.0,20000.0,0.0,900.0
8/17/2014,0.34,0.68,2.0,6.5,7.0,0.0,0.0,1.0,340.0,544.0,3000.0,3900.0,3850.0,0.0,0.0,900.0
8/18/2014,4.34,6.0,3.1,16.5,21.0,3.0,10.0,2.0,4340.0,4799.999999999999,4650.0,9900.0,11550.0,30000.0,4500.0,1800.0
8/19/2014,11.34,6.35,5.0,16.1,13.0,1.0,3.0,1.1,11340.0,5079.999999999999,7500.0,9660.0,7150.0,10000.0,1350.0,990.0000000000001
8/20/2014,5.34,5.34,1.4,9.0,10.0,2.0,0.0,1.0,5340.0,4271.999999999999,2100.0,5400.0,5500.0,20000.0,0.0,900.0
8/21/2014,3.0,1.0,2.0,18.0,16.0,1.0,0.0,2.2,3000.0,799.9999999999999,3000.0,10800.0,8800.0,10000.0,0.0,1980.0000000000002
8/22/2014,6.34,1.34,5.0,19.0,15.0,0.0,0.0,1.0,6340.0,1072.0,7500.0,11400.0,8250.0,0.0,0.0,900.0
8/23/2014,3.0,3.02,1.0,25.6,5.0,0.0,0.0,4.0,3000.0,2415.9999999999995,1500.0,15360.0,2750.0,0.0,0.0,3600.0
8/24/2014,3.0,2.175,3.0,7.0,12.0,0.0,1.0,0.0,3000.0,1739.9999999999995,4500.0,4200.0,6600.0,0.0,450.0,0.0
8/25/2014,4.01,3.175,3.0,21.2,21.0,0.0,0.0,0.0,4010.0,2539.9999999999995,4500.0,12720.0,11550.0,0.0,0.0,0.0
8/26/2014,2.34,5.34,3.0,31.0,14.0,1.0,1.0,3.0,2340.0,4271.999999999999,4500.0,18600.0,7700.0,10000.0,450.0,2700.0
8/27/2014,3.34,8.02,4.0,21.0,14.0,0.0,0.0,3.0,3340.0,6415.999999999999,6000.0,12600.0,7700.0,0.0,0.0,2700.0
8/28/2014,2.34,5.36,6.0,32.67,19.0,0.0,4.0,0.0,2340.0,4288.0,9000.0,19602.0,10450.0,0.0,1800.0,0.0
8/29/2014,6.34,3.68,5.0,26.28,18.0,1.0,0.0,3.0,6340.0,2943.9999999999995,7500.0,15768.0,9900.0,10000.0,0.0,2700.0
8/30/2014,3.68,3.02,7.0,13.0,13.0,1.0,0.0,4.0,3680.0,2415.9999999999995,10500.0,7800.0,7150.0,10000.0,0.0,3600.0
8/31/2014,0.0,2.68,1.0,15.0,13.0,0.0,7.0,2.0,0.0,2144.0,1500.0,9000.0,7150.0,0.0,3150.0,1800.0
9/1/2014,3.34,1.715,1.0,15.5,15.0,0.0,0.0,5.5,3340.0,1371.9999999999998,1500.0,9300.0,8250.0,0.0,0.0,4950.0
9/2/2014,2.34,4.68,5.2,20.14,7.0,0.0,2.0,3.0,2340.0,3743.999999999999,7800.0,12084.0,3850.0,0.0,900.0,2700.0
9/3/2014,7.0,6.34,4.0,22.18,12.0,0.0,2.0,3.0,7000.0,5071.999999999999,6000.0,13308.0,6600.0,0.0,900.0,2700.0
9/4/2014,5.68,5.34,3.0,17.6,21.0,1.0,0.0,1.0,5680.0,4271.999999999999,4500.0,10560.0,11550.0,10000.0,0.0,900.0
9/5/2014,4.0,0.779,3.0,15.6,15.0,2.0,0.0,2.0,4000.0,623.1999999999999,4500.0,9360.0,8250.0,20000.0,0.0,1800.0
9/6/2014,5.34,5.0,2.4,15.7,30.0,2.0,5.0,3.1,5340.0,3999.9999999999995,3600.0,9420.0,16500.0,20000.0,2250.0,2790.0
9/7/2014,2.0,5.515,5.0,7.0,9.0,0.0,0.0,1.0,2000.0,4411.999999999999,7500.0,4200.0,4950.0,0.0,0.0,900.0
9/8/2014,1.0,5.36,3.5,20.8,15.0,0.0,1.0,4.0,1000.0,4288.0,5250.0,12480.0,8250.0,0.0,450.0,3600.0
9/9/2014,6.34,2.34,4.0,29.2,17.0,0.0,2.0,1.2,6340.0,1871.9999999999995,6000.0,17520.0,9350.0,0.0,900.0,1080.0
9/10/2014,4.34,3.34,3.5,37.8,12.0,0.0,0.0,1.0,4340.0,2671.9999999999995,5250.0,22680.0,6600.0,0.0,0.0,900.0
9/11/2014,0.0,1.34,4.0,32.2,15.0,0.0,10.0,0.0,0.0,1072.0,6000.0,19320.0,8250.0,0.0,4500.0,0.0
9/12/2014,2.68,2.67,1.0,20.0,19.0,0.0,8.0,1.0,2680.0,2135.9999999999995,1500.0,12000.0,10450.0,0.0,3600.0,900.0
9/13/2014,3.0,5.36,4.4,56.85,20.0,0.0,1.0,3.0,3000.0,4288.0,6600.000000000001,34110.0,11000.0,0.0,450.0,2700.0
9/14/2014,1.34,2.0,2.0,19.5,6.0,0.0,6.0,0.0,1340.0,1599.9999999999998,3000.0,11700.0,3300.0,0.0,2700.0,0.0
9/15/2014,1.34,3.0,5.4,28.2,9.0,0.0,1.0,0.0,1340.0,2399.9999999999995,8100.000000000001,16920.0,4950.0,0.0,450.0,0.0
9/16/2014,4.0,2.68,0.0,59.3,13.0,0.0,0.0,0.0,4000.0,2144.0,0.0,35580.0,7150.0,0.0,0.0,0.0
9/17/2014,2.34,6.0,4.0,39.6,11.0,2.0,19.0,4.0,2340.0,4799.999999999999,6000.0,23760.0,6050.0,20000.0,8550.0,3600.0
9/18/2014,3.0,2.02,1.0,44.0,7.0,0.0,0.0,1.0,3000.0,1615.9999999999998,1500.0,26400.0,3850.0,0.0,0.0,900.0
9/19/2014,2.0,4.34,7.8,23.0,8.0,0.0,22.0,0.0,2000.0,3471.9999999999995,11700.0,13800.0,4400.0,0.0,9900.0,0.0
9/20/2014,4.34,1.855,4.5,20.6,14.0,1.0,2.0,0.0,4340.0,1483.9999999999998,6750.0,12360.0,7700.0,10000.0,900.0,0.0
9/21/2014,1.0,3.02,6.0,12.4,7.0,0.0,0.0,3.0,1000.0,2415.9999999999995,9000.0,7440.0,3850.0,0.0,0.0,2700.0
9/22/2014,3.34,4.0,5.5,34.2,10.0,1.0,0.0,2.0,3340.0,3199.9999999999995,8250.0,20520.0,5500.0,10000.0,0.0,1800.0
9/23/2014,3.0,3.34,5.5,26.0,10.0,0.0,1.0,2.0,3000.0,2671.9999999999995,8250.0,15600.0,5500.0,0.0,450.0,1800.0
9/24/2014,6.0,3.34,1.4,24.7,14.0,0.0,0.0,0.0,6000.0,2671.9999999999995,2100.0,14820.0,7700.0,0.0,0.0,0.0
9/25/2014,4.68,6.34,8.2,49.15,15.0,1.0,1.0,5.0,4680.0,5071.999999999999,12299.999999999998,29490.0,8250.0,10000.0,450.0,4500.0
9/26/2014,4.0,3.68,3.5,38.0,22.0,2.0,0.0,1.0,4000.0,2943.9999999999995,5250.0,22800.0,12100.0,20000.0,0.0,900.0
9/27/2014,4.0,2.0,6.0,46.3,18.0,0.0,0.0,4.0,4000.0,1599.9999999999998,9000.0,27780.0,9900.0,0.0,0.0,3600.0
9/28/2014,0.34,2.68,1.0,21.2,6.0,0.0,0.0,2.0,340.0,2144.0,1500.0,12720.0,3300.0,0.0,0.0,1800.0
9/29/2014,7.0,3.68,2.3,29.8,12.0,0.0,10.0,4.0,7000.0,2943.9999999999995,3449.9999999999995,17880.0,6600.0,0.0,4500.0,3600.0
9/30/2014,10.0,5.34,4.0,61.3,10.0,2.0,22.0,2.0,10000.0,4271.999999999999,6000.0,36780.0,5500.0,20000.0,9900.0,1800.0
10/1/2014,2.34,0.0,2.4,44.0,15.0,0.0,11.0,2.0,2340.0,0.0,3600.0,26400.0,8250.0,0.0,4950.0,1800.0
10/2/2014,2.0,4.99,5.0,23.9,11.0,0.0,2.0,1.0,2000.0,3991.9999999999995,7500.0,14340.0,6050.0,0.0,900.0,900.0
10/3/2014,4.33,1.34,5.9,44.14,12.0,0.0,11.0,2.0,4330.0,1072.0,8850.0,26484.0,6600.0,0.0,4950.0,1800.0
10/4/2014,4.68,7.766,8.0,49.9,12.0,1.0,25.0,0.0,4680.0,6212.799999999999,12000.0,29940.0,6600.0,10000.0,11250.0,0.0
10/5/2014,2.0,3.34,3.0,19.0,1.0,0.0,0.0,3.0,2000.0,2671.9999999999995,4500.0,11400.0,550.0,0.0,0.0,2700.0
10/6/2014,5.34,1.365,2.4,69.875,13.0,1.0,0.0,1.0,5340.0,1091.9999999999998,3600.0,41925.0,7150.0,10000.0,0.0,900.0
10/7/2014,3.0,4.34,2.2,41.7,17.0,1.0,5.0,0.0,3000.0,3471.9999999999995,3300.0000000000005,25020.0,9350.0,10000.0,2250.0,0.0
10/8/2014,3.68,6.0,7.0,50.0,17.0,0.0,0.0,2.0,3680.0,4799.999999999999,10500.0,30000.0,9350.0,0.0,0.0,1800.0
10/9/2014,1.0,4.69,6.0,48.2,10.0,2.0,5.0,0.0,1000.0,3752.0,9000.0,28920.0,5500.0,20000.0,2250.0,0.0
10/10/2014,4.34,2.68,9.0,28.8,24.0,3.0,6.0,0.5,4340.0,2144.0,13500.0,17280.0,13200.0,30000.0,2700.0,450.0
10/11/2014,3.34,3.68,5.0,35.9,15.0,0.0,0.0,5.0,3340.0,2943.9999999999995,7500.0,21540.0,8250.0,0.0,0.0,4500.0
10/12/2014,3.0,0.33,1.5,22.5,7.0,0.0,5.0,2.0,3000.0,264.0,2250.0,13500.0,3850.0,0.0,2250.0,1800.0
10/13/2014,1.68,4.0,6.2,31.9,11.0,0.0,1.0,2.0,1680.0,3199.9999999999995,9300.0,19140.0,6050.0,0.0,450.0,1800.0
10/14/2014,3.0,5.41,4.8,31.8,7.0,0.0,11.0,0.0,3000.0,4327.999999999999,7200.0,19080.0,3850.0,0.0,4950.0,0.0
10/15/2014,1.33,6.35,3.5,23.7,14.0,1.0,2.0,4.0,1330.0,5079.999999999999,5250.0,14220.0,7700.0,10000.0,900.0,3600.0
10/16/2014,6.775,3.5103125,2.9375,58.921875,9.0625,0.625,5.0,2.1875,6775.0,2808.2499999999995,4406.25,35353.125,4984.375,6250.0,2250.0,1968.75
10/17/2014,3.0,2.34,3.4,42.0,22.0,3.0,0.0,2.0,3000.0,1871.9999999999995,5100.0,25200.0,12100.0,30000.0,0.0,1800.0
10/18/2014,4.0,6.0,5.5,21.4,24.0,0.0,3.0,2.0,4000.0,4799.999999999999,8250.0,12840.0,13200.0,0.0,1350.0,1800.0
10/19/2014,3.33,3.0,2.0,13.9,9.0,0.0,6.0,1.0,3330.0,2399.9999999999995,3000.0,8340.0,4950.0,0.0,2700.0,900.0
10/20/2014,3.34,5.66,7.3,35.4,25.0,2.0,0.0,1.0,3340.0,4527.999999999999,10950.0,21240.0,13750.0,20000.0,0.0,900.0
10/21/2014,2.34,4.34,6.4,14.3,11.0,0.0,20.0,1.0,2340.0,3471.9999999999995,9600.0,8580.0,6050.0,0.0,9000.0,900.0
10/22/2014,3.33,2.0,2.6,20.9,7.0,0.0,2.0,1.0,3330.0,1599.9999999999998,3900.0,12540.0,3850.0,0.0,900.0,900.0
10/23/2014,1.34,4.33,0.0,32.2,7.0,1.0,0.0,0.0,1340.0,3463.9999999999995,0.0,19320.0,3850.0,10000.0,0.0,0.0
10/24/2014,3.67,2.67,6.3,49.4,18.0,0.0,5.0,1.0,3670.0,2135.9999999999995,9450.0,29640.0,9900.0,0.0,2250.0,900.0
10/25/2014,2.33,5.14,1.0,31.0,21.0,0.0,2.0,5.0,2330.0,4111.999999999999,1500.0,18600.0,11550.0,0.0,900.0,4500.0
10/26/2014,3.34,1.0,1.6,30.4,6.0,0.0,1.0,1.0,3340.0,799.9999999999999,2400.0,18240.0,3300.0,0.0,450.0,900.0
10/27/2014,8.34,4.55,4.0,25.3,17.0,1.0,3.0,0.0,8340.0,3639.9999999999995,6000.0,15180.0,9350.0,10000.0,1350.0,0.0
10/28/2014,4.0,3.48,10.0,40.4,23.0,0.0,0.0,2.0,4000.0,2783.9999999999995,15000.0,24240.0,12650.0,0.0,0.0,1800.0
10/29/2014,5.0,1.0,6.6,41.0,20.0,2.0,27.0,1.0,5000.0,799.9999999999999,9900.0,24600.0,11000.0,20000.0,12150.0,900.0
10/30/2014,0.0,1.0,5.0,20.3,11.0,1.0,2.0,0.0,0.0,799.9999999999999,7500.0,12180.0,6050.0,10000.0,900.0,0.0
10/31/2014,2.0,2.45,4.0,31.0,16.0,0.0,0.0,2.0,2000.0,1959.9999999999998,6000.0,18600.0,8800.0,0.0,0.0,1800.0
11/1/2014,2.33,2.34,3.5,43.8,22.0,0.0,7.0,1.0,2330.0,1871.9999999999995,5250.0,26280.0,12100.0,0.0,3150.0,900.0
11/2/2014,4.0,0.0,1.0,2.0,3.5,0.0,0.0,1.0,4000.0,0.0,1500.0,1200.0,1925.0,0.0,0.0,900.0
11/3/2014,7.0,4.33,1.0,27.8,19.0,0.0,5.0,1.0,7000.0,3463.9999999999995,1500.0,16680.0,10450.0,0.0,2250.0,900.0
11/4/2014,6.33,1.0,5.2,26.5,15.0,0.0,0.0,1.0,6330.0,799.9999999999999,7800.0,15900.0,8250.0,0.0,0.0,900.0
11/5/2014,0.0,1.68,4.0,27.0,19.0,3.0,1.0,0.0,0.0,1343.9999999999998,6000.0,16200.0,10450.0,30000.0,450.0,0.0
11/6/2014,6.0,2.34,5.2,23.4,23.0,1.0,0.0,0.0,6000.0,1871.9999999999995,7800.0,14040.0,12650.0,10000.0,0.0,0.0
11/7/2014,6.0,10.34,5.5,15.8,32.0,1.0,0.0,1.0,6000.0,8271.999999999998,8250.0,9480.0,17600.0,10000.0,0.0,900.0
11/8/2014,12.0,7.02,6.0,34.4,24.0,0.0,17.0,2.2,12000.0,5615.999999999999,9000.0,20640.0,13200.0,0.0,7650.0,1980.0000000000002
11/9/2014,3.34,4.34,2.9,23.0,20.0,0.0,2.0,1.0,3340.0,3471.9999999999995,4350.0,13800.0,11000.0,0.0,900.0,900.0
11/10/2014,1.0,5.32,3.3,24.3,13.0,0.0,7.0,1.0,1000.0,4256.0,4950.0,14580.0,7150.0,0.0,3150.0,900.0
11/11/2014,8.0,4.0,2.0,23.0,18.0,0.0,8.0,2.0,8000.0,3199.9999999999995,3000.0,13800.0,9900.0,0.0,3600.0,1800.0
11/12/2014,3.0,5.0,4.0,25.0,16.0,0.0,3.0,0.0,3000.0,3999.9999999999995,6000.0,15000.0,8800.0,0.0,1350.0,0.0
11/13/2014,8.0,2.0,5.0,33.2,10.0,0.0,0.0,2.2,8000.0,1599.9999999999998,7500.0,19920.0,5500.0,0.0,0.0,1980.0000000000002
11/14/2014,5.34,0.0,6.0,29.4,20.0,1.0,2.0,3.0,5340.0,0.0,9000.0,17640.0,11000.0,10000.0,900.0,2700.0
11/15/2014,4.33,5.34,5.0,23.6,20.0,2.0,2.0,2.0,4330.0,4271.999999999999,7500.0,14160.0,11000.0,20000.0,900.0,1800.0
11/16/2014,2.0,2.68,6.0,18.6,13.0,1.0,0.0,0.0,2000.0,2144.0,9000.0,11160.0,7150.0,10000.0,0.0,0.0
11/17/2014,9.0,5.01,5.5,23.0,23.0,1.0,10.0,0.2,9000.0,4007.999999999999,8250.0,13800.0,12650.0,10000.0,4500.0,180.0
11/18/2014,2.67,2.0,5.0,19.3,10.5,1.0,0.0,1.0,2670.0,1599.9999999999998,7500.0,11580.0,5775.0,10000.0,0.0,900.0
11/19/2014,1.34,3.67,10.0,32.0,17.0,0.0,10.0,4.0,1340.0,2935.9999999999995,15000.0,19200.0,9350.0,0.0,4500.0,3600.0
11/20/2014,4.0,7.0,5.0,18.8,13.0,0.0,8.0,0.0,4000.0,5599.999999999999,7500.0,11280.0,7150.0,0.0,3600.0,0.0
11/21/2014,1.34,1.34,3.0,22.4,16.0,0.0,2.0,1.0,1340.0,1072.0,4500.0,13440.0,8800.0,0.0,900.0,900.0
11/22/2014,6.0,2.34,3.0,23.7,15.0,1.0,8.0,1.4,6000.0,1871.9999999999995,4500.0,14220.0,8250.0,10000.0,3600.0,1260.0
11/23/2014,4.0,3.68,6.0,22.3,11.0,0.0,0.0,1.1,4000.0,2943.9999999999995,9000.0,13380.0,6050.0,0.0,0.0,990.0000000000001
11/24/2014,4.0,3.0,6.0,30.6,19.0,1.0,1.0,2.1,4000.0,2399.9999999999995,9000.0,18360.0,10450.0,10000.0,450.0,1890.0
11/25/2014,5.36,1.68,2.0,19.2,18.0,0.0,2.0,3.0,5360.0,1343.9999999999998,3000.0,11520.0,9900.0,0.0,900.0,2700.0
11/26/2014,3.0,5.0,6.0,21.0,13.0,3.0,11.0,2.0,3000.0,3999.9999999999995,9000.0,12600.0,7150.0,30000.0,4950.0,1800.0
11/27/2014,7.0,3.67,2.3,21.2,9.0,1.0,4.0,3.0,7000.0,2935.9999999999995,3449.9999999999995,12720.0,4950.0,10000.0,1800.0,2700.0
11/28/2014,3.02,1.4,15.0,15.9,12.0,1.0,2.0,1.0,3020.0,1119.9999999999998,22500.0,9540.0,6600.0,10000.0,900.0,900.0
11/29/2014,3.0,2.01,3.3,31.0,16.0,0.0,0.0,5.0,3000.0,1607.9999999999995,4950.0,18600.0,8800.0,0.0,0.0,4500.0
11/30/2014,5.68,1.33,5.0,22.6,9.0,1.0,0.0,2.0,5680.0,1064.0,7500.0,13560.0,4950.0,10000.0,0.0,1800.0
12/1/2014,4.34,4.01,0.0,36.4,19.0,0.0,2.0,2.0,4340.0,3207.9999999999995,0.0,21840.0,10450.0,0.0,900.0,1800.0
12/2/2014,6.99,4.33,3.7,7.8,26.0,0.0,4.0,1.0,6990.0,3463.9999999999995,5550.0,4680.0,14300.0,0.0,1800.0,900.0
12/3/2014,4.0,3.33,5.0,16.6,23.0,2.0,13.0,3.2,4000.0,2663.9999999999995,7500.0,9960.0,12650.0,20000.0,5850.0,2880.0
12/4/2014,3.0,4.34,3.6,28.7,16.0,1.0,1.0,0.0,3000.0,3471.9999999999995,5400.0,17220.0,8800.0,10000.0,450.0,0.0
12/5/2014,2.02,5.68,1.0,28.1,15.0,1.0,1.0,2.2,2020.0,4543.999999999999,1500.0,16860.0,8250.0,10000.0,450.0,1980.0000000000002
12/6/2014,3.34,3.68,1.0,12.4,9.0,0.0,7.0,1.0,3340.0,2943.9999999999995,1500.0,7440.0,4950.0,0.0,3150.0,900.0
12/7/2014,5.0,4.911,4.0,45.7,6.0,0.0,12.0,0.0,5000.0,3928.7999999999993,6000.0,27420.0,3300.0,0.0,5400.0,0.0
12/8/2014,1.0,3.33,2.0,20.3,9.0,0.0,0.0,0.0,1000.0,2663.9999999999995,3000.0,12180.0,4950.0,0.0,0.0,0.0
12/9/2014,1.0,2.34,7.0,27.28,12.0,1.0,0.0,2.0,1000.0,1871.9999999999995,10500.0,16368.0,6600.0,10000.0,0.0,1800.0
12/10/2014,3.34,3.0,2.0,51.2,28.0,3.0,6.0,0.0,3340.0,2399.9999999999995,3000.0,30720.0,15400.0,30000.0,2700.0,0.0
12/11/2014,2.34,5.33,7.0,16.3,21.0,2.0,0.0,0.0,2340.0,4263.999999999999,10500.0,9780.0,11550.0,20000.0,0.0,0.0
